,Unnamed: 0,data,sentiment
9642,10802,sinh thời chủ tịch thông thạo 29 ngoại ngữ  vậy nên dịch luôn 11 chữ này thành 29 ngôn ngữ khác thì tuyệt vời  10 tỷ x 29  290 tỷ ,negative
9643,10803,năm nào cũng ngửa tay xin cứu trợ từ trung ương mà đốt ngân sách như vầy thì hoặc là quá khốn nạn hoặc là bị thần kinh,negative
9644,10804,một thế hệ cán bộ lãnh đạo bất tài được dựng lên rất rễ nhận biết họ với các dấu hiệu 1 không biết lo cho tương lai của địa phương nơi họ phụ trách vay tiền về giao cho họ tiêu thì họ không biết làm bất cứ cái gì để giải ngân ngoài xây tượng đài và làm cổng chào biểu ngữ 2 nơi những người bất tài lãnh đạo thường chỉ biết xin tiền xin gạo nhà nước những nơi này rất ít nhân tài được sinh ra người dân thường di cư tự do khắp nơi kể cả ra nước ngoài bất hợp pháp 3 những nơi người bất tài lãnh đạo thường chú trọng đón tiếp cấp trên hơn là đi kiểm tra đời sống người dân,negative
9645,10805,vào đảng mà không ăn thì đảng để làm gì từ lâu cái thẻ đảng được coi là kim bài tiếp cận ngân khố quốc gia rồi một khi tiếp cận ngân khố được rồi là phải ra sức mà bào để lấy lại cả vốn lẫn lời lịch sử sẽ phán xét người công sản,negative
9646,10806,ai nói tỉnh nhà nghèo chơi cho bằng anh bằng em,positive
9647,10807,thì ra là biển hiệu này là để bà con các dân tộc ghi công ơn đức của bác học tập và làm theo lời bác còn với đám ký sinh trùng của thể chế thì miễn học tập và làm theo lời bác nhé,negative
9648,10808,dân sài gòn ráng đóng thuế nghen 4126726.html,negative
9649,10809,bắc hồ muôn năm,negative
9650,10810,không có dòng chữ này chắc ban lãnh đạo tỉnh sợ không có ai biết ơn nên phải mạnh tay chi để nhắc nhở và cũng đang hóng vụ nay có giống mấy vụ nâng khống của bộ y tế không ,negative
9651,10811,kẻ vạch đường thôi còn hết 10 tỷ đc nữa là 180000-crosswalk-art-30k-a-year/?fbclid=iwar1_m3y8mz6zqqdpqtwiedfqk_f-oc82v2_zpo8-viqvtwncbbh_ppyhqni,negative
9652,10812,bác hồ lúc còn sống rất giản dị và bác nói cần kiệm liêm chính mà lũ cám bộ tha hoá biến chất cứ đục khoét và tham nhũng bằng các hình thức ,negative
9653,10813,nếu bỏ 11 tỉ làm cái biển hiệu   bác hồ là tai họa của dân tộc việt nam  thì tôi đồng ý,negative
9654,10814,bà con dân tộc tin lời cb ngồi ở trên cây nói cả ngày ý nói cái loa bản giờ lại giở chiêu trò mới dùng mỹ từ đẹp hơn để ru ngủ lòng người,negative
9655,10815,hòa bình làm vậy rất đúng  đời đời nhớ ơn chủ tịch hồ chí minh vĩ đại là câu nói rất chân lý nhưng  11 tỷ  thì quá vô lý chắc lãnh đạo hòa bình muốn có bác để túi đầy ra nè hay thiệt xin hoan nghênh tinh thần học tập và làm theo tiền in hình bác rất đáng ngưỡng mộ có được những lãnh đạo như hòa bình mới thấy nước nghèo ra dân khổ lên rõ khổ,negative
9656,10816,nhìn lãnh đạo nước ta thế lực thù địch sẽ phát thèm chỉ cần hô khẩu hiệu làm khẩu hiệu mỗi chữ tiền tỷ thật xứng tầm quốc tế xin lỗi có ai chỉ được lãnh đạo nước nào dám nghĩ dám làm như vậy không ,negative
9657,10817,dậy đi xem biểu tượng con ơi  có thật rồi ko phải mơ nữa đâu,negative
9658,10818,việc gắn chữ này rất thiếu hiểu biết sườn đồi không dựng đứng cây cối bị chặt hết để chữ lộ ra mưa sẽ sói lở đất nhà cửa phía dưới sẽ bị nguy cơ lũ quét,negative
9659,10819,"chỉ cần ban bí thư ra chỉ thị nghiêm cấm sử dụng ngân sách xây tượng đài khẩu hiệu nghiêm cấm các cấp ủy mời những báo cáo viên kiểu như hoàng chí bảo nói về hồ chí minh chắc chắn thiện cảm của dân chúng với chính quyền sẽ được cải thiện và số người nghi ngờ động cơ học tập tấm gương đạo đức sẽ bớt dần đi.""-trương huy san",negative
9660,10820,đường vô xứ nghệ quanh quanh non xanh nước biếc như tranh họa đồ ai vô xứ nghệ thì vô còn ta ta cứ thủ đô ta nằm,negative
9661,10821,thế là từ một việc lẽ ra có mục đích là tốt nhưng cán bộ thiếu tầm nhìn làm cho dân thấy thêm xa chính quyền xa đảng thật buồn cho những cán bộ đảng viên đề xuất còn kéo tỉnh ủy vào đỡ đạn để làm mất uy tín của tỉnh ủy ai phát biểu như vậy xứng đáng bị kỷ luật,negative
9662,10823,các cán bộ cứ làm cho tốt  thẳng thắn trong sạch không tham nhũng nhũng nhiễu dân là  nhớ ơn bác hồ rồi dân sẽ theo gương các vị mà làm chứ làm không ra gì mà cứ hô khẩu hiệu hoài đâu có ích,negative
9663,10824,người dân mỗi gia đình chúng tôi cũng đề nghị nhà nước hỗ trợ một bức tượng bằng vàng tạc bác hồ để chúng tôi học tập noi gương và tưởng nhớ công lao của bác,negative
9664,10825,làm sao để bác sống mãi trong ví nhân dân á chứ nhìn đồi xong nhìn ví ko có tờ nào hình bác thì ae các dân tộc buồn lắm hay là mấy ông bác cứ mang bác ra để có bác trong túi bác thôi mấy bác chơi vậy là bác ko vui đâu,negative
9665,10826,bộ não trạng các quan cộng sản lạnh lùng vô cảm và quái dị hỉ,negative
9666,10827,thế không dựng biển thì bà con các dân tộc của tỉnh không ghi nhớ công ơn của bác à ,negative
9667,10828,tiền thuế của dân dễ xài dễ bỏ túi bày ra kiếm ăn trẻ em miền núi mùa đông thiếu ăn thiếu mặt mấy ông có ai để ý chăm cho chu đáo đâu suốt ngày cứ lo khẩu hiệu tượng đài cổng chào bó tay rồi,negative
9668,10829,một sự bao biện thô lỗ,negative
9669,10830,bên trên các ông cho thêm loạt biển” các vua hùng đã có công dựng nước bác cháu ta phải cùng nhà giữ nước” nữa cho phải đạo,negative
9670,10831,start up khởi nghiệp lấy người chết để kiếm tiền người sống ,negative
9671,10833,đời đời nhớ ơn chủ tịch hồ chí minh đã đưa tới cho cán bộ tỉnh hòa bình cơ hội hốt bạc,negative
9672,10834,đất nước của khẩu hiệu và tham nhũng ,negative
9673,10835,tỉnh mà trạm xá chỉ có 1 ống nghe và 1 máy đo huyết áp ,negative
9674,10836,cứ lợi dụng bác hồ để chấm mút tội đáng muôn chết.cẩu đâu chạm chờ lện,negative
9675,10837,viết khẩu hiệu bỏ từ tham nhũng thay bằng từ ăn cắp của dân thì mới hết số tiên ấy,negative
9676,10838,sắp tới sẽ cho xuất khẩu chữ các cụ cứ lo,negative
9677,10839,nghe mà hoa cả mắt nhức cả đầu mà xót thương cho những đồng tiền thuế quá đi ,negative
9678,10840,32 chữ cái  11 000 000 000 vnđ  chắc phải mời kỉ lục thế giới chứng nhận vô địch,negative
9679,10841,"mùa quà biếu,ít cũng 8 tỷ chia nhau",negative
9680,10842,hollywood cũng tốn nhưng là tiền quyên ghóp ,positive
9681,10843,nhớ công ơn bác thì toàn đáng toàn dân đều ghi nhớ và để trong lòng chu không phái ho khẩu hiệu và dung bang hiệu mới là nhớ ơn nếu nhà dân và xã huyện tỉnh đều dung khẩu hiệu để nhờ ơn bác thì lãng phí qua,negative
9682,10844,ăn trên xương máu đồng bào,negative
9683,10845,đời đời nhớ ơn  nhờ ơn mới có xiền mua quốc tịch tư bổn ,negative
9684,10846,thôi đi các bác ơi đừng lãng phí hình thức như vậy bác hồ mà còn sống hẳn bác rất tức giận nh,negative
9685,10847,sao lại làm biển để sử lý sạt lở đồi hãy xây nhiều trường học và giao thông cho đồng bào vùng cao đã  thì họ mới nhìn thấy cái đường đi của đảng được đồng ý là để tưởng nhớ bác  nhưng làm như vậy bác cũng buồn vì để trống sạt lở đồi mà để như vậy thì ai mà nhìn đc,negative
9686,10848,nhớ ơn bác thì cố gắng nghe lời làm tốt là bác vui dùng tiền xây dựng công trình có ích cho dân rồi đặt tên bác dân còn nhớ nhiều hơn,negative
9687,10849,"nghe kể bác thì lo cho dân đói,sợ dân nghèo còn bây bây giờ tỉnh ủy hòa bình thì lấy tiền của dân làm biển hiệu tưởng nhớ bác.nghỉ cũng hay,hay như vậy cũng kiếm được chút cháo ha ha",negative
9688,10850,để che đồi trọc chỉ cần trồng cây để kiếm tý mới câng làm biển to,negative
9689,10851,từ trước tới nay bà con các dân tộc vùng núi là nhớ ơn bác hồ nhất cần gì phải làm khẩu hiệu to này tốn tiền bà con đói bà con có khi lại quên đấy,negative
9690,10852,hòa bình mà sao tự gây hấn với cộng đồng ,negative
9691,10854,vẫn chưa chữa bệnh hình thức bao đời nay từ thời bao cấp lại khẩu hiểu tượng đài,negative
9692,10855,chọn khẩu hiệu kia có phải cả đầy tớ lẫn ông chủ được nhiều lộc lá hơn không,negative
9693,10856,"tinh nghèo chơi sang,bướng không nghe lời bác hồ dạy",negative
9694,10857,dân tộc nó lấy lý do biện minh giỏi hơn kinh người,negative
9695,10858,khẩu hiệu mà sơ xuất lớn quá,negative
9696,10859,làm vì nhớ ơn bác thật hay không hay vì mỗi chữ 1 tỷ,negative
9697,10860,bác hố là người giản dị tôi tin rằng bác ko thích khoa trương như vậy tỉnh hòa bình dựa hơi bác để móc tiền túi của dân.sao ko xây trường học và bệnh viện cho dân nhờ,negative
9698,10861,quá lãng phí,negative
9699,10862,ăn chơ chẽn quá ăn no nê ăn chán chê rồi mới lo đốt lò thì ai cũng muốn ăn,negative
9700,10863,đem 1 tỷ để trồng cây có phải là ý nghĩa hơn không,negative
9701,10864,dân nghèo mà cán bộ lại vung tay quá trán ,negative
9702,10865,các lãnh đạo học đi dân ko cần học nhé,negative
9703,10866,hơn chục toi dân như em mở mắt thế méo nào được  phải tầm nghìn tỏi nó mới xứng tầm sáng mắt chớ  về cơ bản các bác làm cái méo gì cũng đúng cũng tốt cho dân mù như em hết ,negative
9704,10867,cứ khẩu hiệu tư tưởng hồ chí minh nhiều vào lãnh đạo nó khôn đấy khi cứ cái gì hcm là được cấp trên ko ai dám kỷ luật cả,negative
9705,10868,nhớ ơn bác là auto có cơm ăn áo mặc à,positive
9706,10869,do ảnh hưởng dịch dân tình gặp khó khăn không ít do vậy việc bỏ tiền xây dựng các tượng đài chưa thật sự phù hợp lúc này  khó khăn kéo dài dân khổ kéo dàixã hội khó ổn định lắm,negative
9707,10870,trần hưng đạo.tai hoạ một chiều vì biển hiệu,negative
9708,10871,chúng rất tỉnh khi chọn câu ca ngợi bác để ăn tiền vì không ai dám phản bác,negative
9709,10872,ki dựng hàng chữ là ko ai nhớ đâu ,negative
9710,10873,trước đến nay không có chữ ấy bà con không ghi nhớ nhỉ,negative
9711,10874,có 11chử ở trên đồi đó nhưng các dân tộc vẩn đói rách thì ko ai nhớ đâu,negative
9712,10875,đốt tiền và tham nhũng là nghề của cộng sản việc đó có gì lạ vấn đề là cái lò chống tham nhũng của ông trọng có nghĩa lý gì khi mọi việc như thế nó vẫn nhởn nhơ diễn ra một cách bình thường,negative
9713,10876,"chỉ có lũ vịt mới tin lời các ông,một kiểu ăn cắp hợp lý và ko ai trừ bác sống lại sẽ cảm thấy thế nào khi chính bác bị ngừoi ta lợi dụng để đục khoét",negative
9714,10877,"hôm nào khánh thành mình phải đưa cả nhà đến ngắm mới được,xem nó vĩ đại thế nào",negative
9715,10878,có thằng nào dám thề k có tí chấm mút nào,negative
